Input File: 20TFMH.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
  1.217383e+04   8.007129e+00 
  1.245883e+04   8.079906e+00 
  1.275051e+04   8.208520e+00 
  1.304902e+04   7.794095e+00 
  1.335452e+04   7.477709e+00 
  1.366716e+04   7.029239e+00 
  1.398713e+04   7.054941e+00 
  1.431459e+04   7.028106e+00 
  1.464971e+04   7.195090e+00 
  1.499268e+04   6.884789e+00 
  1.534368e+04   6.246449e+00 
  1.570290e+04   6.500238e+00 
  1.607053e+04   5.928755e+00 
  1.644676e+04   5.554221e+00 
  1.683180e+04   5.706557e+00 
  1.722586e+04   5.137981e+00 
  1.762914e+04   5.029469e+00 
  1.804186e+04   5.421379e+00 
  1.846425e+04   4.706805e+00 
  1.889652e+04   4.478797e+00 
  1.933892e+04   4.780590e+00 
  1.979167e+04   4.232309e+00 
  2.025502e+04   3.925524e+00 
  2.072922e+04   4.186312e+00 
  2.121452e+04   3.433684e+00 
  2.171118e+04   3.525285e+00 
  2.221947e+04   3.296307e+00 
  2.273966e+04   3.245561e+00 
  2.327203e+04   2.630404e+00 
  2.381686e+04   3.379976e+00 
  2.437444e+04   2.257258e+00 
  2.494508e+04   2.386309e+00 
  2.552908e+04   2.046900e+00 
  2.612675e+04   1.484844e+00 
  2.673842e+04   1.468158e+00 
  2.736440e+04   1.232340e+00 
  2.800504e+04   1.420397e+00 
  2.866068e+04   1.141788e+00 
  2.933166e+04   7.210220e-01 
  3.001836e+04   7.708272e-01 
  3.072113e+04   6.108900e-01 
  3.144036e+04  -2.116799e-01 
  3.217642e+04   1.586706e-02 
  3.292971e+04  -1.893532e-01 
  3.370064e+04  -4.051966e-01 
  3.448962e+04  -5.799829e-01 
  3.529707e+04  -6.709565e-01 
  3.612343e+04  -1.041214e+00 
  3.696913e+04  -1.436609e+00 
  3.783462e+04  -1.359225e+00 
  3.872039e+04  -1.541422e+00 
  3.962689e+04  -1.840042e+00 
  4.055461e+04  -2.218991e+00 
  4.150405e+04  -2.444870e+00 
  4.247571e+04  -2.884831e+00 
  4.347013e+04  -3.030562e+00 
  4.448783e+04  -3.025582e+00 
  4.552935e+04  -2.950688e+00 
  4.659526e+04  -3.624964e+00 
  4.768612e+04  -3.674322e+00 
  4.880252e+04  -3.627048e+00 
  4.994505e+04  -3.957374e+00 
  5.111434e+04  -4.244020e+00 
  5.231099e+04  -4.887552e+00 
  5.353567e+04  -5.130314e+00 
  5.478901e+04  -5.322228e+00 
  5.607170e+04  -4.798426e+00 
  5.738442e+04  -4.892661e+00 
  5.872787e+04  -5.728730e+00 
  6.010277e+04  -6.016609e+00 
  6.150986e+04  -5.767664e+00 
  6.294989e+04  -6.284506e+00 
  6.442364e+04  -7.086079e+00 
  6.593188e+04  -6.722065e+00 
  6.747544e+04  -6.799845e+00 
  6.905513e+04  -7.225965e+00 
  7.067181e+04  -8.521998e+00 
  7.232634e+04  -6.689862e+00 
  7.401960e+04  -8.733413e+00 
  7.575250e+04  -7.322208e+00 
  7.752598e+04  -9.116340e+00 
  7.934097e+04  -8.493310e+00 
  8.119845e+04  -9.277363e+00 
  8.309942e+04  -9.838214e+00 
  8.504489e+04  -9.779094e+00 
  8.703591e+04  -9.860608e+00 
  8.907355e+04  -1.017913e+01 
  9.115888e+04  -1.115970e+01 
  9.329304e+04  -1.057654e+01 
  9.547716e+04  -9.722178e+00 
  9.771241e+04  -9.238619e+00 
  1.000000e+05  -9.488204e+00 
