Input File: 02TFSM.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
  1.217383e+04   9.119390e+00 
  1.245883e+04   8.824452e+00 
  1.275051e+04   8.531734e+00 
  1.304902e+04   8.217666e+00 
  1.335452e+04   7.923000e+00 
  1.366716e+04   7.634302e+00 
  1.398713e+04   7.329759e+00 
  1.431459e+04   7.020686e+00 
  1.464971e+04   6.705509e+00 
  1.499268e+04   6.398796e+00 
  1.534368e+04   6.080976e+00 
  1.570290e+04   5.766422e+00 
  1.607053e+04   5.435627e+00 
  1.644676e+04   5.118875e+00 
  1.683180e+04   4.800328e+00 
  1.722586e+04   4.467803e+00 
  1.762914e+04   4.142024e+00 
  1.804186e+04   3.819721e+00 
  1.846425e+04   3.483760e+00 
  1.889652e+04   3.153231e+00 
  1.933892e+04   2.807330e+00 
  1.979167e+04   2.480891e+00 
  2.025502e+04   2.151445e+00 
  2.072922e+04   1.790506e+00 
  2.121452e+04   1.458248e+00 
  2.171118e+04   1.120805e+00 
  2.221947e+04   7.754337e-01 
  2.273966e+04   4.300522e-01 
  2.327203e+04   9.684115e-02 
  2.381686e+04  -2.541033e-01 
  2.437444e+04  -5.943645e-01 
  2.494508e+04  -9.563979e-01 
  2.552908e+04  -1.294700e+00 
  2.612675e+04  -1.650395e+00 
  2.673842e+04  -2.004902e+00 
  2.736440e+04  -2.374227e+00 
  2.800504e+04  -2.708146e+00 
  2.866068e+04  -3.068601e+00 
  2.933166e+04  -3.419060e+00 
  3.001836e+04  -3.758315e+00 
  3.072113e+04  -4.139715e+00 
  3.144036e+04  -4.484758e+00 
  3.217642e+04  -4.858054e+00 
  3.292971e+04  -5.218411e+00 
  3.370064e+04  -5.564348e+00 
  3.448962e+04  -5.932194e+00 
  3.529707e+04  -6.285887e+00 
  3.612343e+04  -6.648398e+00 
  3.696913e+04  -6.994342e+00 
  3.783462e+04  -7.341998e+00 
  3.872039e+04  -7.714457e+00 
  3.962689e+04  -8.098552e+00 
  4.055461e+04  -8.443851e+00 
  4.150405e+04  -8.780827e+00 
  4.247571e+04  -9.147293e+00 
  4.347013e+04  -9.489834e+00 
  4.448783e+04  -9.784869e+00 
  4.552935e+04  -1.018921e+01 
  4.659526e+04  -1.056061e+01 
  4.768612e+04  -1.094596e+01 
  4.880252e+04  -1.125070e+01 
  4.994505e+04  -1.162509e+01 
  5.111434e+04  -1.201063e+01 
  5.231099e+04  -1.232667e+01 
  5.353567e+04  -1.271401e+01 
  5.478901e+04  -1.305166e+01 
  5.607170e+04  -1.339984e+01 
  5.738442e+04  -1.372118e+01 
  5.872787e+04  -1.441778e+01 
  6.010277e+04  -1.431397e+01 
  6.150986e+04  -1.444520e+01 
  6.294989e+04  -1.506915e+01 
  6.442364e+04  -1.525982e+01 
  6.593188e+04  -1.589501e+01 
  6.747544e+04  -1.600418e+01 
  6.905513e+04  -1.641154e+01 
  7.067181e+04  -1.684620e+01 
  7.232634e+04  -1.720238e+01 
  7.401960e+04  -1.755029e+01 
  7.575250e+04  -1.778644e+01 
  7.752598e+04  -1.816862e+01 
  7.934097e+04  -1.848886e+01 
  8.119845e+04  -1.865040e+01 
  8.309942e+04  -1.913877e+01 
  8.504489e+04  -1.931174e+01 
  8.703591e+04  -1.961199e+01 
  8.907355e+04  -1.994983e+01 
  9.115888e+04  -2.038970e+01 
  9.329304e+04  -2.054179e+01 
  9.547716e+04  -2.104112e+01 
  9.771241e+04  -2.098076e+01 
  1.000000e+05  -2.148414e+01 
