Input File: 20M2MD.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
  1.217383e+04   1.491089e+02 
  1.245883e+04   1.477628e+02 
  1.275051e+04   1.469818e+02 
  1.304902e+04   1.460309e+02 
  1.335452e+04   1.447177e+02 
  1.366716e+04   1.438346e+02 
  1.398713e+04   1.428788e+02 
  1.431459e+04   1.416774e+02 
  1.464971e+04   1.409091e+02 
  1.499268e+04   1.399902e+02 
  1.534368e+04   1.392459e+02 
  1.570290e+04   1.385056e+02 
  1.607053e+04   1.374955e+02 
  1.644676e+04   1.364374e+02 
  1.683180e+04   1.356291e+02 
  1.722586e+04   1.349311e+02 
  1.762914e+04   1.339149e+02 
  1.804186e+04   1.328499e+02 
  1.846425e+04   1.321686e+02 
  1.889652e+04   1.310972e+02 
  1.933892e+04   1.300967e+02 
  1.979167e+04   1.290076e+02 
  2.025502e+04   1.282514e+02 
  2.072922e+04   1.286678e+02 
  2.121452e+04   1.269416e+02 
  2.171118e+04   1.241115e+02 
  2.221947e+04   1.235786e+02 
  2.273966e+04   1.229934e+02 
  2.327203e+04   1.214637e+02 
  2.381686e+04   1.205703e+02 
  2.437444e+04   1.192183e+02 
  2.494508e+04   1.188920e+02 
  2.552908e+04   1.163359e+02 
  2.612675e+04   1.156662e+02 
  2.673842e+04   1.149617e+02 
  2.736440e+04   1.141808e+02 
  2.800504e+04   1.137198e+02 
  2.866068e+04   1.098128e+02 
  2.933166e+04   1.073046e+02 
  3.001836e+04   1.052374e+02 
  3.072113e+04   1.068483e+02 
  3.144036e+04   1.024798e+02 
  3.217642e+04   9.847849e+01 
  3.292971e+04   1.005173e+02 
  3.370064e+04   9.967297e+01 
  3.448962e+04   9.847355e+01 
  3.529707e+04   9.444196e+01 
  3.612343e+04   9.086281e+01 
  3.696913e+04   9.484126e+01 
  3.783462e+04   8.943444e+01 
  3.872039e+04   9.529934e+01 
  3.962689e+04   8.839677e+01 
  4.055461e+04   8.177159e+01 
  4.150405e+04   8.480618e+01 
  4.247571e+04   8.178329e+01 
  4.347013e+04   8.244122e+01 
  4.448783e+04   7.784493e+01 
  4.552935e+04   7.818997e+01 
  4.659526e+04   7.605966e+01 
  4.768612e+04   7.042159e+01 
  4.880252e+04   7.329832e+01 
  4.994505e+04   6.370810e+01 
  5.111434e+04   7.386395e+01 
  5.231099e+04   7.338323e+01 
  5.353567e+04   5.103564e+01 
  5.478901e+04   8.777530e+01 
  5.607170e+04   3.944565e+01 
  5.738442e+04   3.170601e+01 
  5.872787e+04   2.676072e+01 
  6.010277e+04  -1.418351e+01 
  6.150986e+04   6.612425e+01 
  6.294989e+04   3.499759e+01 
  6.442364e+04   5.003859e+01 
  6.593188e+04   5.235117e+01 
  6.747544e+04   2.979039e+01 
  6.905513e+04   3.023298e+01 
  7.067181e+04   2.960021e+01 
  7.232634e+04   1.430034e+01 
  7.401960e+04   2.181645e+01 
  7.575250e+04   1.988574e+01 
  7.752598e+04   1.615689e+01 
  7.934097e+04   4.627192e+00 
  8.119845e+04  -2.604576e+01 
  8.309942e+04   5.984984e+00 
  8.504489e+04  -8.143308e+00 
  8.703591e+04   5.935724e+00 
  8.907355e+04  -1.559585e+00 
  9.115888e+04  -1.613871e+01 
  9.329304e+04  -1.765571e+01 
  9.547716e+04  -2.331928e+01 
  9.771241e+04  -2.531277e+01 
  1.000000e+05  -2.860954e+01 
