Input File: 20TFM.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
  1.189534e+04  -2.750317e+00 
  1.217383e+04  -2.964429e+00 
  1.245883e+04  -3.227079e+00 
  1.275051e+04  -3.476732e+00 
  1.304902e+04  -3.797047e+00 
  1.335452e+04  -3.967961e+00 
  1.366716e+04  -4.314526e+00 
  1.398713e+04  -4.636076e+00 
  1.431459e+04  -4.996369e+00 
  1.464971e+04  -5.368159e+00 
  1.499268e+04  -5.720439e+00 
  1.534368e+04  -5.968946e+00 
  1.570290e+04  -6.213142e+00 
  1.607053e+04  -6.619030e+00 
  1.644676e+04  -6.973008e+00 
  1.683180e+04  -7.293457e+00 
  1.722586e+04  -7.660409e+00 
  1.762914e+04  -7.959381e+00 
  1.804186e+04  -8.432209e+00 
  1.846425e+04  -8.632225e+00 
  1.889652e+04  -9.114965e+00 
  1.933892e+04  -9.450369e+00 
  1.979167e+04  -9.793757e+00 
  2.025502e+04  -1.018402e+01 
  2.072922e+04  -1.030632e+01 
  2.121452e+04  -1.064979e+01 
  2.171118e+04  -1.116720e+01 
  2.221947e+04  -1.157230e+01 
  2.273966e+04  -1.185283e+01 
  2.327203e+04  -1.221796e+01 
  2.381686e+04  -1.238679e+01 
  2.437444e+04  -1.295958e+01 
  2.494508e+04  -1.344664e+01 
  2.552908e+04  -1.421773e+01 
  2.612675e+04  -1.419742e+01 
  2.673842e+04  -1.444581e+01 
  2.736440e+04  -1.464094e+01 
  2.800504e+04  -1.514502e+01 
  2.866068e+04  -1.601480e+01 
  2.933166e+04  -1.628004e+01 
  3.001836e+04  -1.634145e+01 
  3.072113e+04  -1.664968e+01 
  3.144036e+04  -1.719009e+01 
  3.217642e+04  -1.775838e+01 
  3.292971e+04  -1.811616e+01 
  3.370064e+04  -1.843570e+01 
  3.448962e+04  -1.924121e+01 
  3.529707e+04  -1.871830e+01 
  3.612343e+04  -1.977111e+01 
  3.696913e+04  -2.017153e+01 
  3.783462e+04  -2.050018e+01 
  3.872039e+04  -2.191735e+01 
  3.962689e+04  -2.165612e+01 
  4.055461e+04  -2.155918e+01 
  4.150405e+04  -2.259249e+01 
  4.247571e+04  -2.211413e+01 
  4.347013e+04  -2.290913e+01 
  4.448783e+04  -2.338251e+01 
  4.552935e+04  -2.401048e+01 
  4.659526e+04  -2.444703e+01 
  4.768612e+04  -2.423091e+01 
  4.880252e+04  -2.601277e+01 
  4.994505e+04  -2.741522e+01 
  5.111434e+04  -2.319097e+01 
  5.231099e+04  -2.644307e+01 
  5.353567e+04  -2.345945e+01 
  5.478901e+04  -2.610249e+01 
  5.607170e+04  -2.975195e+01 
  5.738442e+04  -1.901188e+01 
  5.872787e+04  -2.082157e+01 
  6.010277e+04  -2.590123e+01 
  6.150986e+04  -2.872417e+01 
  6.294989e+04  -2.631421e+01 
  6.442364e+04  -3.193704e+01 
  6.593188e+04  -3.071944e+01 
  6.747544e+04  -2.990772e+01 
  6.905513e+04  -2.803471e+01 
  7.067181e+04  -3.327478e+01 
  7.232634e+04  -3.084233e+01 
  7.401960e+04  -3.162206e+01 
  7.575250e+04  -3.281542e+01 
  7.752598e+04  -3.503632e+01 
  7.934097e+04  -3.452384e+01 
  8.119845e+04  -3.697047e+01 
  8.309942e+04  -3.126005e+01 
  8.504489e+04  -3.275773e+01 
  8.703591e+04  -3.478310e+01 
  8.907355e+04  -3.113004e+01 
  9.115888e+04  -3.377777e+01 
  9.329304e+04  -3.399223e+01 
  9.547716e+04  -3.672355e+01 
  9.771241e+04  -3.462951e+01 
  1.000000e+05  -3.466533e+01 
