Input File: 02TFDH.78D
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 100 kHz
Stop  Freq.: 1 kHz
  1.217383e+04   7.683029e+01 
  1.245883e+04   7.571845e+01 
  1.275051e+04   7.474592e+01 
  1.304902e+04   7.378920e+01 
  1.335452e+04   7.246394e+01 
  1.366716e+04   7.361311e+01 
  1.398713e+04   7.059022e+01 
  1.431459e+04   7.119141e+01 
  1.464971e+04   7.308932e+01 
  1.499268e+04   7.181045e+01 
  1.534368e+04   7.064695e+01 
  1.570290e+04   6.812354e+01 
  1.607053e+04   7.035265e+01 
  1.644676e+04   6.944722e+01 
  1.683180e+04   6.737963e+01 
  1.722586e+04   6.768050e+01 
  1.762914e+04   6.886488e+01 
  1.804186e+04   6.720154e+01 
  1.846425e+04   6.717953e+01 
  1.889652e+04   6.606799e+01 
  1.933892e+04   6.556348e+01 
  1.979167e+04   6.404822e+01 
  2.025502e+04   6.421815e+01 
  2.072922e+04   6.308747e+01 
  2.121452e+04   6.203477e+01 
  2.171118e+04   6.310970e+01 
  2.221947e+04   6.040541e+01 
  2.273966e+04   6.074471e+01 
  2.327203e+04   5.850465e+01 
  2.381686e+04   5.821269e+01 
  2.437444e+04   5.874762e+01 
  2.494508e+04   5.722618e+01 
  2.552908e+04   5.710220e+01 
  2.612675e+04   5.621099e+01 
  2.673842e+04   5.597437e+01 
  2.736440e+04   5.322522e+01 
  2.800504e+04   5.222082e+01 
  2.866068e+04   5.202637e+01 
  2.933166e+04   5.001859e+01 
  3.001836e+04   4.865428e+01 
  3.072113e+04   5.085431e+01 
  3.144036e+04   4.834257e+01 
  3.217642e+04   4.699067e+01 
  3.292971e+04   4.605687e+01 
  3.370064e+04   4.388980e+01 
  3.448962e+04   4.215638e+01 
  3.529707e+04   4.136643e+01 
  3.612343e+04   4.062609e+01 
  3.696913e+04   3.917742e+01 
  3.783462e+04   3.778031e+01 
  3.872039e+04   3.597607e+01 
  3.962689e+04   3.419694e+01 
  4.055461e+04   3.339668e+01 
  4.150405e+04   3.149606e+01 
  4.247571e+04   3.012708e+01 
  4.347013e+04   2.854033e+01 
  4.448783e+04   2.679661e+01 
  4.552935e+04   2.527894e+01 
  4.659526e+04   2.375891e+01 
  4.768612e+04   2.164946e+01 
  4.880252e+04   1.995655e+01 
  4.994505e+04   1.776538e+01 
  5.111434e+04   1.642773e+01 
  5.231099e+04   1.394815e+01 
  5.353567e+04   1.275751e+01 
  5.478901e+04   9.853286e+00 
  5.607170e+04   7.573508e+00 
  5.738442e+04   5.647511e+00 
  5.872787e+04   3.390938e+00 
  6.010277e+04   1.170780e+00 
  6.150986e+04  -1.811057e+00 
  6.294989e+04  -3.271367e+00 
  6.442364e+04  -6.130134e+00 
  6.593188e+04  -1.045075e+01 
  6.747544e+04  -1.113964e+01 
  6.905513e+04  -1.256280e+01 
  7.067181e+04  -1.764667e+01 
  7.232634e+04  -2.324370e+01 
  7.401960e+04  -2.516660e+01 
  7.575250e+04  -2.808994e+01 
  7.752598e+04  -2.935705e+01 
  7.934097e+04  -3.419291e+01 
  8.119845e+04  -3.456590e+01 
  8.309942e+04  -4.527734e+01 
  8.504489e+04  -4.266476e+01 
  8.703591e+04  -4.327690e+01 
  8.907355e+04  -4.932215e+01 
  9.115888e+04  -5.380659e+01 
  9.329304e+04  -5.414510e+01 
  9.547716e+04  -6.010910e+01 
  9.771241e+04  -6.789700e+01 
  1.000000e+05  -6.452306e+01 
